Gene stable ID	Mouse gene stable ID	Mouse gene name
ENSG00000244537	ENSMUSG00000054759	Krtap5-2
ENSG00000244537	ENSMUSG00000056885	Gm4559
ENSG00000244537	ENSMUSG00000109859	Gm45618
ENSG00000244537	ENSMUSG00000110324	Gm40460
ENSG00000244588	ENSMUSG00000074704	Rad21l
ENSG00000244607	ENSMUSG00000079235	Ccdc13
ENSG00000244617	ENSMUSG00000033508	Asprv1
ENSG00000244682	ENSMUSG00000026656	Fcgr2b
ENSG00000244682	ENSMUSG00000059498	Fcgr3
ENSG00000244693	ENSMUSG00000021000	Mia2
ENSG00000244694	ENSMUSG00000042256	Ptchd4
ENSG00000244731	ENSMUSG00000073418	C4b
ENSG00000244752	ENSMUSG00000042240	Crybb2
ENSG00000244754	ENSMUSG00000029655	N4bp2l2
ENSG00000245848	ENSMUSG00000034957	Cebpa
ENSG00000246705	ENSMUSG00000060032	H2aj
ENSG00000246922	ENSMUSG00000086228	Ubap1l
ENSG00000247077	ENSMUSG00000029500	Pgam5
ENSG00000247315	ENSMUSG00000074682	Zcchc3
ENSG00000247596	ENSMUSG00000023277	Twf2
ENSG00000247626	ENSMUSG00000046994	Mars2
ENSG00000247746	ENSMUSG00000067215	Usp51
ENSG00000248098	ENSMUSG00000060376	Bckdha
ENSG00000248109	ENSMUSG00000110628	Gm37797
ENSG00000248144	ENSMUSG00000074207	Adh1
ENSG00000248235	ENSMUSG00000044551	9930012K11Rik
ENSG00000248333	ENSMUSG00000029062	Cdk11b
ENSG00000248383	ENSMUSG00000103255	Pcdhac1
ENSG00000248385	ENSMUSG00000053338	Tarm1
ENSG00000248405	ENSMUSG00000078954	Arhgap8
ENSG00000248483	ENSMUSG00000093668	Pou5f2
ENSG00000248485	ENSMUSG00000038370	Pcp4l1
ENSG00000248487	ENSMUSG00000042210	Abhd14a
ENSG00000248592	ENSMUSG00000006526	Stimate
ENSG00000248672	ENSMUSG00000026980	Ly75
ENSG00000248712	ENSMUSG00000070306	Ccdc153
ENSG00000248713	ENSMUSG00000090066	1110002E22Rik
ENSG00000248746	ENSMUSG00000006457	Actn3
ENSG00000248767	ENSMUSG00000094504	Gm5294
ENSG00000248771	ENSMUSG00000074300	Smim31
ENSG00000248871	ENSMUSG00000018752	Tnfsfm13
ENSG00000248905	ENSMUSG00000044042	Fmn1
ENSG00000248919	ENSMUSG00000029624	Ptcd1
ENSG00000248993	ENSMUSG00000037548	H2-DMb2
ENSG00000248993	ENSMUSG00000079547	H2-DMb1
ENSG00000249020	ENSMUSG00000064938	Gm50450
ENSG00000249115	ENSMUSG00000078762	Haus5
ENSG00000249139	ENSMUSG00000017733	Eppin
ENSG00000249141	ENSMUSG00000094724	Rnaset2b
ENSG00000249141	ENSMUSG00000095687	Rnaset2a
ENSG00000249141	ENSMUSG00000116876	Gm49721
ENSG00000249141	ENSMUSG00000116988	Gm49673
ENSG00000249158	ENSMUSG00000102206	Pcdha11
ENSG00000249209	ENSMUSG00000022956	Atp5o
ENSG00000249222	ENSMUSG00000038717	Atp5l
ENSG00000249222	ENSMUSG00000096486	Gm5426
ENSG00000249240	ENSMUSG00000050721	Plekho2
ENSG00000249242	ENSMUSG00000050640	Tmem150c
ENSG00000249319	ENSMUSG00000025533	Asl
ENSG00000249471	ENSMUSG00000004500	Zfp324
ENSG00000249481	ENSMUSG00000023935	Spats1
ENSG00000249581	ENSMUSG00000049530	Clrn2
ENSG00000249624	ENSMUSG00000022971	Ifnar2
ENSG00000249693	ENSMUSG00000029248	Thegl
ENSG00000249715	ENSMUSG00000037432	Fer1l5
ENSG00000249751	ENSMUSG00000073599	Ecscr
ENSG00000249773	ENSMUSG00000034211	Mrps17
ENSG00000249853	ENSMUSG00000044499	Hs3st5
ENSG00000249861	ENSMUSG00000001123	Lgals9
ENSG00000249884	ENSMUSG00000053119	Chmp3
ENSG00000249915	ENSMUSG00000021576	Pdcd6
ENSG00000249931	ENSMUSG00000075425	Gm13547
ENSG00000249961	ENSMUSG00000052616	Terb1
ENSG00000249967	ENSMUSG00000025178	Pi4k2a
ENSG00000249992	ENSMUSG00000054871	Tmem158
ENSG00000250021	ENSMUSG00000039043	Arpin
ENSG00000250067	ENSMUSG00000048967	Yjefn3
ENSG00000250120	ENSMUSG00000103770	Pcdha9
ENSG00000250151	ENSMUSG00000030276	Ttll3
ENSG00000250254	ENSMUSG00000020415	Pttg1
ENSG00000250264	ENSMUSG00000024339	Tap2
ENSG00000250298	ENSMUSG00000091721	Gimd1
ENSG00000250305	ENSMUSG00000039620	Trmt9b
ENSG00000250317	ENSMUSG00000061461	Smim20
ENSG00000250349	ENSMUSG00000058254	Tspan7
ENSG00000250361	ENSMUSG00000051839	Gypa
ENSG00000250423	ENSMUSG00000091556	Gm14569
ENSG00000250424	ENSMUSG00000004655	Aqp1
ENSG00000250479	ENSMUSG00000049422	Chchd10
ENSG00000250506	ENSMUSG00000092300	Cdk3
ENSG00000250510	ENSMUSG00000038390	Gpr162
ENSG00000250565	ENSMUSG00000053375	Atp6v1e2
ENSG00000250641	ENSMUSG00000034923	Ly6g6f
ENSG00000250644	ENSMUSG00000007891	Ctsd
ENSG00000250644	ENSMUSG00000110040	Gm49369
ENSG00000250709	ENSMUSG00000027794	Sohlh2
ENSG00000250719	ENSMUSG00000078593	1700042G07Rik
ENSG00000250722	ENSMUSG00000064373	Selenop
ENSG00000250741	ENSMUSG00000020622	Nt5c1b
ENSG00000250799	ENSMUSG00000036892	Prodh2
ENSG00000250803	ENSMUSG00000024532	1700034E13Rik
ENSG00000250821	ENSMUSG00000091204	Gm7271
ENSG00000251012	ENSMUSG00000022798	Tex55
ENSG00000251192	ENSMUSG00000055150	Zfp78
ENSG00000251201	ENSMUSG00000033184	Tmed7
ENSG00000251247	ENSMUSG00000051034	Zfp11
ENSG00000251258	ENSMUSG00000094311	Rfpl4b
ENSG00000251287	ENSMUSG00000039427	Alg1
ENSG00000251322	ENSMUSG00000022623	Shank3
ENSG00000251493	ENSMUSG00000078302	Foxd1
ENSG00000251546	ENSMUSG00000076522	Igkv16-104
ENSG00000251546	ENSMUSG00000095737	Igkv11-125
ENSG00000251569	ENSMUSG00000063145	Bbs5
ENSG00000251692	ENSMUSG00000044172	Ptx4
ENSG00000251711	ENSMUSG00000084647	Gm24382
ENSG00000251718	ENSMUSG00000084579	Gm23661
ENSG00000251732	ENSMUSG00000088102	Gm24113
ENSG00000251733	ENSMUSG00000088958	Scarna8
ENSG00000251739	ENSMUSG00000088589	Gm22961
ENSG00000251753	ENSMUSG00000089164	Gm24131
ENSG00000251759	ENSMUSG00000088133	Gm22895
ENSG00000251774	ENSMUSG00000064919	Gm22572
ENSG00000251778	ENSMUSG00000065016	Snora3
ENSG00000251778	ENSMUSG00000065817	Gm24698
ENSG00000251791	ENSMUSG00000089281	Scarna6
ENSG00000251804	ENSMUSG00000088736	Gm23898
ENSG00000251810	ENSMUSG00000087728	Gm26274
ENSG00000251818	ENSMUSG00000089209	Gm26215
ENSG00000251818	ENSMUSG00000089389	Gm24682
ENSG00000251819	ENSMUSG00000094979	Gm25253
ENSG00000251822	ENSMUSG00000089491	Gm26363
ENSG00000251842	ENSMUSG00000088304	Gm24504
ENSG00000251843	ENSMUSG00000089541	Gm25834
ENSG00000251865	ENSMUSG00000088210	Gm22084
ENSG00000251865	ENSMUSG00000088668	Gm25335
ENSG00000251869	ENSMUSG00000088712	Gm22728
ENSG00000251878	ENSMUSG00000065160	Gm50452
ENSG00000251887	ENSMUSG00000077396	Gm24340
ENSG00000251889	ENSMUSG00000093137	Gm25995
ENSG00000251898	ENSMUSG00000088208	Gm23751
ENSG00000251907	ENSMUSG00000077207	Gm25609
ENSG00000251908	ENSMUSG00000088322	Gm25664
ENSG00000251917	ENSMUSG00000065371	Gm22739
ENSG00000251922	ENSMUSG00000065637	Gm26397
ENSG00000251923	ENSMUSG00000088804	Gm24076
ENSG00000251935	ENSMUSG00000088017	Gm23829
ENSG00000251939	ENSMUSG00000088312	Gm26181
ENSG00000251940	ENSMUSG00000093413	Snora15
ENSG00000251951	ENSMUSG00000087876	Gm26102
ENSG00000251951	ENSMUSG00000088617	Gm22484
ENSG00000251957	ENSMUSG00000089035	Gm22157
ENSG00000251958	ENSMUSG00000088776	Gm26038
ENSG00000251967	ENSMUSG00000105780	Snord80
ENSG00000251970	ENSMUSG00000065371	Gm22739
ENSG00000251971	ENSMUSG00000088656	Gm24848
ENSG00000251974	ENSMUSG00000089491	Gm26363
ENSG00000251977	ENSMUSG00000088914	Gm22605
ENSG00000251982	ENSMUSG00000088022	Gm49799
ENSG00000251983	ENSMUSG00000089344	Gm22664
ENSG00000251987	ENSMUSG00000089239	Gm22200
ENSG00000251992	ENSMUSG00000088242	Gm25913
ENSG00000251992	ENSMUSG00000088310	Gm26183
ENSG00000251992	ENSMUSG00000089235	Gm23119
ENSG00000251992	ENSMUSG00000098750	Gm27653
ENSG00000252008	ENSMUSG00000088441	Gm25599
ENSG00000252014	ENSMUSG00000064994	Gm22422
ENSG00000252014	ENSMUSG00000065036	Gm22362
ENSG00000252014	ENSMUSG00000087802	Gm25979
ENSG00000252014	ENSMUSG00000087967	Gm25391
ENSG00000252014	ENSMUSG00000088037	Gm24992
ENSG00000252014	ENSMUSG00000088196	Gm23902
ENSG00000252014	ENSMUSG00000088228	Gm22603
ENSG00000252014	ENSMUSG00000088240	Gm22915
ENSG00000252014	ENSMUSG00000088451	Gm26368
ENSG00000252014	ENSMUSG00000088577	Gm25456
ENSG00000252014	ENSMUSG00000088685	Gm23995
ENSG00000252014	ENSMUSG00000088687	Gm23996
ENSG00000252014	ENSMUSG00000088695	Gm22334
ENSG00000252014	ENSMUSG00000088875	Gm25862
ENSG00000252014	ENSMUSG00000088930	Gm25921
ENSG00000252014	ENSMUSG00000089033	Gm22163
ENSG00000252014	ENSMUSG00000089045	Gm26169
ENSG00000252014	ENSMUSG00000089188	Gm22942
ENSG00000252014	ENSMUSG00000089460	Gm23699
ENSG00000252014	ENSMUSG00000092710	Gm22857
ENSG00000252016	ENSMUSG00000089034	Gm22156
ENSG00000252017	ENSMUSG00000064464	Gm25078
ENSG00000252023	ENSMUSG00000088234	Gm25423
ENSG00000252023	ENSMUSG00000088570	Gm24531
ENSG00000252025	ENSMUSG00000089541	Gm25834
ENSG00000252026	ENSMUSG00000088441	Gm25599
ENSG00000252028	ENSMUSG00000088165	Gm23533
ENSG00000252030	ENSMUSG00000089546	Gm25839
ENSG00000252031	ENSMUSG00000077409	Gm25416
ENSG00000252033	ENSMUSG00000089422	Gm26008
ENSG00000252035	ENSMUSG00000065111	Gm25141
ENSG00000252037	ENSMUSG00000065011	Gm23506
ENSG00000252040	ENSMUSG00000088735	Gm23897
ENSG00000252063	ENSMUSG00000089541	Gm25834
ENSG00000252067	ENSMUSG00000084665	Gm23214
ENSG00000252068	ENSMUSG00000095311	Gm25464
ENSG00000252073	ENSMUSG00000088830	Gm23545
ENSG00000252076	ENSMUSG00000088554	Gm22097
ENSG00000252076	ENSMUSG00000089395	Gm23024
ENSG00000252081	ENSMUSG00000087750	Gm23468
ENSG00000252081	ENSMUSG00000088545	Gm25982
ENSG00000252081	ENSMUSG00000089551	Gm24178
ENSG00000252082	ENSMUSG00000089479	Gm25362
ENSG00000252087	ENSMUSG00000089082	Gm24860
ENSG00000252097	ENSMUSG00000070182	Gm24817
ENSG00000252097	ENSMUSG00000089271	Gm24552
ENSG00000252101	ENSMUSG00000089321	Gm22523
ENSG00000252113	ENSMUSG00000065643	Gm25897
ENSG00000252117	ENSMUSG00000084453	Gm24596
ENSG00000252118	ENSMUSG00000080358	Gm26249
ENSG00000252119	ENSMUSG00000089255	Snora78
ENSG00000252121	ENSMUSG00000095594	Gm24304
ENSG00000252126	ENSMUSG00000064486	Gm23293
ENSG00000252128	ENSMUSG00000065281	Gm24452
ENSG00000252133	ENSMUSG00000064994	Gm22422
ENSG00000252133	ENSMUSG00000065036	Gm22362
ENSG00000252133	ENSMUSG00000087802	Gm25979
ENSG00000252133	ENSMUSG00000087967	Gm25391
ENSG00000252133	ENSMUSG00000088037	Gm24992
ENSG00000252133	ENSMUSG00000088196	Gm23902
ENSG00000252133	ENSMUSG00000088228	Gm22603
ENSG00000252133	ENSMUSG00000088240	Gm22915
ENSG00000252133	ENSMUSG00000088451	Gm26368
ENSG00000252133	ENSMUSG00000088577	Gm25456
ENSG00000252133	ENSMUSG00000088685	Gm23995
ENSG00000252133	ENSMUSG00000088687	Gm23996
ENSG00000252133	ENSMUSG00000088695	Gm22334
ENSG00000252133	ENSMUSG00000088875	Gm25862
ENSG00000252133	ENSMUSG00000088930	Gm25921
ENSG00000252133	ENSMUSG00000089033	Gm22163
ENSG00000252133	ENSMUSG00000089045	Gm26169
ENSG00000252133	ENSMUSG00000089188	Gm22942
ENSG00000252133	ENSMUSG00000089460	Gm23699
ENSG00000252133	ENSMUSG00000092710	Gm22857
ENSG00000252137	ENSMUSG00000088283	Gm23587
ENSG00000252138	ENSMUSG00000077711	AF357399
ENSG00000252145	ENSMUSG00000065747	Gm25006
ENSG00000252145	ENSMUSG00000084417	Gm23463
ENSG00000252151	ENSMUSG00000084558	Gm24836
ENSG00000252155	ENSMUSG00000094979	Gm25253
ENSG00000252156	ENSMUSG00000099206	Gm27942
ENSG00000252162	ENSMUSG00000089070	Gm24498
ENSG00000252166	ENSMUSG00000065371	Gm22739
ENSG00000252185	ENSMUSG00000064882	Gm24202
ENSG00000252191	ENSMUSG00000089541	Gm25834
ENSG00000252199	ENSMUSG00000064994	Gm22422
ENSG00000252199	ENSMUSG00000065036	Gm22362
ENSG00000252199	ENSMUSG00000087802	Gm25979
ENSG00000252199	ENSMUSG00000087967	Gm25391
ENSG00000252199	ENSMUSG00000088037	Gm24992
ENSG00000252199	ENSMUSG00000088196	Gm23902
ENSG00000252199	ENSMUSG00000088228	Gm22603
ENSG00000252199	ENSMUSG00000088240	Gm22915
ENSG00000252199	ENSMUSG00000088451	Gm26368
ENSG00000252199	ENSMUSG00000088577	Gm25456
ENSG00000252199	ENSMUSG00000088685	Gm23995
ENSG00000252199	ENSMUSG00000088687	Gm23996
ENSG00000252199	ENSMUSG00000088695	Gm22334
ENSG00000252199	ENSMUSG00000088875	Gm25862
ENSG00000252199	ENSMUSG00000088930	Gm25921
ENSG00000252199	ENSMUSG00000089033	Gm22163
ENSG00000252199	ENSMUSG00000089045	Gm26169
ENSG00000252199	ENSMUSG00000089188	Gm22942
ENSG00000252199	ENSMUSG00000089460	Gm23699
ENSG00000252199	ENSMUSG00000092710	Gm22857
ENSG00000252200	ENSMUSG00000093784	Gm22394
ENSG00000252204	ENSMUSG00000088280	Gm23584
ENSG00000252209	ENSMUSG00000065371	Gm22739
ENSG00000252213	ENSMUSG00000088059	Mir1949
ENSG00000252237	ENSMUSG00000084478	Gm26425
ENSG00000252249	ENSMUSG00000088314	Gm26186
ENSG00000252249	ENSMUSG00000089131	Gm24769
ENSG00000252249	ENSMUSG00000089291	Gm23208
ENSG00000252252	ENSMUSG00000084647	Gm24382
ENSG00000252257	ENSMUSG00000089398	Gm23028
ENSG00000252273	ENSMUSG00000089539	Gm25160
ENSG00000252292	ENSMUSG00000084666	Gm23211
ENSG00000252311	ENSMUSG00000087949	Gm24251
ENSG00000252312	ENSMUSG00000088165	Gm23533
ENSG00000252320	ENSMUSG00000087720	Gm26279
ENSG00000252321	ENSMUSG00000084582	Gm25178
ENSG00000252322	ENSMUSG00000088395	Gm26313
ENSG00000252333	ENSMUSG00000065643	Gm25897
ENSG00000252334	ENSMUSG00000064734	Gm23445
ENSG00000252341	ENSMUSG00000087758	Gm23466
ENSG00000252341	ENSMUSG00000088825	Gm25223
ENSG00000252349	ENSMUSG00000088670	Gm23663
ENSG00000252350	ENSMUSG00000087775	Rprl2
ENSG00000252350	ENSMUSG00000087879	Gm26106
ENSG00000252350	ENSMUSG00000088025	Rprl3
ENSG00000252350	ENSMUSG00000088073	Gm22817
ENSG00000252350	ENSMUSG00000088675	Rprl1
ENSG00000252355	ENSMUSG00000088709	Gm25557
ENSG00000252377	ENSMUSG00000084454	Gm24592
ENSG00000252386	ENSMUSG00000084454	Gm24592
ENSG00000252391	ENSMUSG00000088119	Gm24060
ENSG00000252393	ENSMUSG00000088583	Gm22965
ENSG00000252400	ENSMUSG00000087712	Gm25828
ENSG00000252400	ENSMUSG00000088405	Gm25886
ENSG00000252408	ENSMUSG00000064536	Gm23615
ENSG00000252408	ENSMUSG00000064542	Gm22980
ENSG00000252409	ENSMUSG00000087739	Gm24644
ENSG00000252409	ENSMUSG00000089210	Gm23386
ENSG00000252421	ENSMUSG00000065898	Gm24522
ENSG00000252426	ENSMUSG00000065371	Gm22739
ENSG00000252431	ENSMUSG00000089443	Gm22528
ENSG00000252438	ENSMUSG00000065463	Snord45c
ENSG00000252448	ENSMUSG00000064382	Gm26447
ENSG00000252448	ENSMUSG00000065884	Gm22864
ENSG00000252452	ENSMUSG00000088516	Gm23044
ENSG00000252461	ENSMUSG00000097052	Snora43
ENSG00000252461	ENSMUSG00000105187	Gm23377
ENSG00000252462	ENSMUSG00000065340	Gm25578
ENSG00000252462	ENSMUSG00000077597	Gm26017
ENSG00000252464	ENSMUSG00000093734	Gm25082
ENSG00000252467	ENSMUSG00000064590	Gm22301
ENSG00000252468	ENSMUSG00000065907	Gm26108
ENSG00000252472	ENSMUSG00000084505	Gm25322
ENSG00000252473	ENSMUSG00000064697	Gm24147
ENSG00000252473	ENSMUSG00000064836	Gm25697
ENSG00000252473	ENSMUSG00000065088	Gm26494
ENSG00000252473	ENSMUSG00000065151	Gm25480
ENSG00000252473	ENSMUSG00000065739	Gm24493
ENSG00000252475	ENSMUSG00000084453	Gm24596
ENSG00000252481	ENSMUSG00000087847	Gm25624
ENSG00000252481	ENSMUSG00000088505	Gm26489
ENSG00000252481	ENSMUSG00000088789	Scarna13
ENSG00000252484	ENSMUSG00000088818	Gm22389
ENSG00000252490	ENSMUSG00000088118	Gm24059
ENSG00000252491	ENSMUSG00000064732	Gm23447
ENSG00000252491	ENSMUSG00000064806	Gm24038
ENSG00000252491	ENSMUSG00000064830	Gm25699
ENSG00000252491	ENSMUSG00000088710	Gm22730
ENSG00000252491	ENSMUSG00000088989	Gm25605
ENSG00000252494	ENSMUSG00000088964	Gm22087
ENSG00000252499	ENSMUSG00000065787	Gm22681
ENSG00000252513	ENSMUSG00000065371	Gm22739
ENSG00000252517	ENSMUSG00000093245	Gm50449
ENSG00000252523	ENSMUSG00000065011	Gm23506
ENSG00000252533	ENSMUSG00000064818	Gm22359
ENSG00000252540	ENSMUSG00000077431	Gm22591
ENSG00000252545	ENSMUSG00000088426	Gm22555
ENSG00000252545	ENSMUSG00000089383	Gm24676
ENSG00000252545	ENSMUSG00000094188	Gm22621
ENSG00000252545	ENSMUSG00000094408	Gm24072
ENSG00000252545	ENSMUSG00000094579	Gm23552
ENSG00000252545	ENSMUSG00000096331	Gm24712
ENSG00000252545	ENSMUSG00000096482	Gm23977
ENSG00000252550	ENSMUSG00000088335	Gm22843
ENSG00000252556	ENSMUSG00000088494	Gm24399
ENSG00000252561	ENSMUSG00000064541	Gm22978
ENSG00000252562	ENSMUSG00000088706	Gm25552
ENSG00000252577	ENSMUSG00000089209	Gm26215
ENSG00000252577	ENSMUSG00000089389	Gm24682
ENSG00000252583	ENSMUSG00000106233	Mir509
ENSG00000252593	ENSMUSG00000088938	Gm22989
ENSG00000252595	ENSMUSG00000088395	Gm26313
ENSG00000252599	ENSMUSG00000088276	Gm23125
ENSG00000252603	ENSMUSG00000080425	Gm24833
ENSG00000252603	ENSMUSG00000089136	Gm24922
ENSG00000252608	ENSMUSG00000088793	Gm22540
ENSG00000252612	ENSMUSG00000084524	Gm24184
ENSG00000252622	ENSMUSG00000064919	Gm22572
ENSG00000252625	ENSMUSG00000065371	Gm22739
ENSG00000252628	ENSMUSG00000084714	Gm24631
ENSG00000252633	ENSMUSG00000084640	Gm24383
ENSG00000252636	ENSMUSG00000064443	Gm26226
ENSG00000252636	ENSMUSG00000092912	Gm24086
ENSG00000252643	ENSMUSG00000084576	Gm23655
ENSG00000252643	ENSMUSG00000089372	Gm22139
ENSG00000252657	ENSMUSG00000088005	Gm24787
ENSG00000252659	ENSMUSG00000088284	Gm23588
ENSG00000252661	ENSMUSG00000087782	Gm23169
ENSG00000252681	ENSMUSG00000065371	Gm22739
ENSG00000252682	ENSMUSG00000093245	Gm50449
ENSG00000252685	ENSMUSG00000088234	Gm25423
ENSG00000252685	ENSMUSG00000088570	Gm24531
ENSG00000252688	ENSMUSG00000089381	Gm24678
ENSG00000252689	ENSMUSG00000065202	Gm24615
ENSG00000252692	ENSMUSG00000064768	Snord60
ENSG00000252697	ENSMUSG00000089410	Gm22014
ENSG00000252699	ENSMUSG00000098813	Gm27326
ENSG00000252704	ENSMUSG00000088069	Gm23250
ENSG00000252712	ENSMUSG00000088254	Gm24289
ENSG00000252712	ENSMUSG00000089175	Gm22433
ENSG00000252712	ENSMUSG00000089614	Gm23505
ENSG00000252717	ENSMUSG00000089306	Gm24842
ENSG00000252719	ENSMUSG00000088314	Gm26186
ENSG00000252719	ENSMUSG00000089131	Gm24769
ENSG00000252719	ENSMUSG00000089291	Gm23208
ENSG00000252724	ENSMUSG00000064994	Gm22422
ENSG00000252724	ENSMUSG00000065036	Gm22362
ENSG00000252724	ENSMUSG00000087802	Gm25979
ENSG00000252724	ENSMUSG00000087967	Gm25391
ENSG00000252724	ENSMUSG00000088037	Gm24992
ENSG00000252724	ENSMUSG00000088196	Gm23902
ENSG00000252724	ENSMUSG00000088228	Gm22603
ENSG00000252724	ENSMUSG00000088240	Gm22915
ENSG00000252724	ENSMUSG00000088451	Gm26368
ENSG00000252724	ENSMUSG00000088577	Gm25456
ENSG00000252724	ENSMUSG00000088685	Gm23995
ENSG00000252724	ENSMUSG00000088687	Gm23996
ENSG00000252724	ENSMUSG00000088695	Gm22334
ENSG00000252724	ENSMUSG00000088875	Gm25862
ENSG00000252724	ENSMUSG00000088930	Gm25921
ENSG00000252724	ENSMUSG00000089033	Gm22163
ENSG00000252724	ENSMUSG00000089045	Gm26169
ENSG00000252724	ENSMUSG00000089188	Gm22942
ENSG00000252724	ENSMUSG00000089460	Gm23699
ENSG00000252724	ENSMUSG00000092710	Gm22857
ENSG00000252725	ENSMUSG00000087710	Gm22235
ENSG00000252729	ENSMUSG00000065090	Gm23677
ENSG00000252734	ENSMUSG00000089541	Gm25834
ENSG00000252735	ENSMUSG00000088077	Gm22814
ENSG00000252752	ENSMUSG00000084696	Gm24892
ENSG00000252755	ENSMUSG00000065591	Gm22753
ENSG00000252757	ENSMUSG00000088299	Gm26414
ENSG00000252762	ENSMUSG00000087791	Gm25969
ENSG00000252767	ENSMUSG00000089484	Gm24735
ENSG00000252768	ENSMUSG00000089124	Gm26402
ENSG00000252778	ENSMUSG00000089209	Gm26215
ENSG00000252778	ENSMUSG00000089389	Gm24682
ENSG00000252779	ENSMUSG00000084456	Gm24593
ENSG00000252783	ENSMUSG00000088234	Gm25423
ENSG00000252783	ENSMUSG00000088570	Gm24531
ENSG00000252794	ENSMUSG00000089391	Gm23020
ENSG00000252797	ENSMUSG00000088637	Gm22316
ENSG00000252812	ENSMUSG00000088574	Gm24534
ENSG00000252814	ENSMUSG00000084671	Gm26023
ENSG00000252815	ENSMUSG00000089293	Gm23210
ENSG00000252823	ENSMUSG00000096863	Gm22259
ENSG00000252827	ENSMUSG00000089485	Gm24734
ENSG00000252837	ENSMUSG00000088463	Gm24749
ENSG00000252837	ENSMUSG00000089285	Gm26028
ENSG00000252839	ENSMUSG00000088499	Gm22654
ENSG00000252840	ENSMUSG00000089069	Gm22840
ENSG00000252847	ENSMUSG00000065751	Gm23345
ENSG00000252859	ENSMUSG00000087766	Gm23982
ENSG00000252879	ENSMUSG00000088326	Gm25667
ENSG00000252879	ENSMUSG00000088581	Gm22967
ENSG00000252881	ENSMUSG00000084629	Gm25112
ENSG00000252886	ENSMUSG00000089621	Gm25445
ENSG00000252890	ENSMUSG00000065261	Gm23452
ENSG00000252892	ENSMUSG00000088916	Gm22607
ENSG00000252897	ENSMUSG00000065787	Gm22681
ENSG00000252898	ENSMUSG00000094738	Gm26177
ENSG00000252903	ENSMUSG00000065643	Gm25897
ENSG00000252906	ENSMUSG00000088146	Gm24718
ENSG00000252906	ENSMUSG00000088158	Scarna3b
ENSG00000252906	ENSMUSG00000088816	Gm22387
ENSG00000252906	ENSMUSG00000089536	Scarna3a
ENSG00000252906	ENSMUSG00000094889	Gm25119
ENSG00000252906	ENSMUSG00000094965	Gm22416
ENSG00000252908	ENSMUSG00000077265	Gm24430
ENSG00000252909	ENSMUSG00000084504	Gm25323
ENSG00000252914	ENSMUSG00000084647	Gm24382
ENSG00000252917	ENSMUSG00000089111	Gm25907
ENSG00000252930	ENSMUSG00000077574	Gm24887
ENSG00000252931	ENSMUSG00000087832	Gm23958
ENSG00000252934	ENSMUSG00000089066	Gm22836
ENSG00000252943	ENSMUSG00000088480	Gm23643
ENSG00000252947	ENSMUSG00000088990	Gm22767
ENSG00000252952	ENSMUSG00000087939	Gm23676
ENSG00000252962	ENSMUSG00000084753	Gm22452
ENSG00000252962	ENSMUSG00000088432	Gm25384
ENSG00000252963	ENSMUSG00000089344	Gm22664
ENSG00000252973	ENSMUSG00000064670	Gm22808
ENSG00000252978	ENSMUSG00000084643	Gm24385
ENSG00000252979	ENSMUSG00000089541	Gm25834
ENSG00000252982	ENSMUSG00000087872	Gm26098
ENSG00000252985	ENSMUSG00000077772	Gm22373
ENSG00000252988	ENSMUSG00000065807	Gm23038
ENSG00000252990	ENSMUSG00000065329	Gm22054
ENSG00000252991	ENSMUSG00000064845	Gm26203
ENSG00000252994	ENSMUSG00000064882	Gm24202
ENSG00000252996	ENSMUSG00000064659	Gm26131
ENSG00000252998	ENSMUSG00000094738	Gm26177
ENSG00000253001	ENSMUSG00000088442	Gm23553
ENSG00000253003	ENSMUSG00000088172	Gm25217
ENSG00000253005	ENSMUSG00000087823	Gm22281
ENSG00000253006	ENSMUSG00000089256	Gm25717
ENSG00000253010	ENSMUSG00000088176	Gm23094
ENSG00000253020	ENSMUSG00000087872	Gm26098
ENSG00000253021	ENSMUSG00000096704	Gm24805
ENSG00000253022	ENSMUSG00000088210	Gm22084
ENSG00000253022	ENSMUSG00000088668	Gm25335
ENSG00000253024	ENSMUSG00000089189	Gm22943
ENSG00000253032	ENSMUSG00000088276	Gm23125
ENSG00000253047	ENSMUSG00000089052	Gm23351
ENSG00000253053	ENSMUSG00000088226	Gm22596
ENSG00000253053	ENSMUSG00000088683	Gm24858
ENSG00000253063	ENSMUSG00000088234	Gm25423
ENSG00000253063	ENSMUSG00000088570	Gm24531
ENSG00000253066	ENSMUSG00000065684	Gm23733
ENSG00000253066	ENSMUSG00000087841	Gm25623
ENSG00000253075	ENSMUSG00000087830	Gm22820
ENSG00000253078	ENSMUSG00000064659	Gm26131
ENSG00000253079	ENSMUSG00000089596	Nron
ENSG00000253084	ENSMUSG00000088596	Gm24602
ENSG00000253085	ENSMUSG00000088151	Gm26347
ENSG00000253086	ENSMUSG00000089450	Gm24225
ENSG00000253087	ENSMUSG00000089607	Gm22500
ENSG00000253089	ENSMUSG00000064943	Gm23240
ENSG00000253089	ENSMUSG00000088904	Gm25440
ENSG00000253089	ENSMUSG00000089487	Gm24736
ENSG00000253094	ENSMUSG00000065295	Gm24134
ENSG00000253117	ENSMUSG00000015001	Oc90
ENSG00000253148	ENSMUSG00000098509	Rgs21
ENSG00000253159	ENSMUSG00000102428	Pcdhga12
ENSG00000253251	ENSMUSG00000118537	Shld3
ENSG00000253276	ENSMUSG00000090946	Ccdc71l
